NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
7,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4670169,725.027717596025,300
8,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4686576,763.678296759657,300
9,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4644385,753.703846168337,300
10,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4471971,794.394270095893,300
1,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4807067,752.23639846842,300
2,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4750855,779.492178059759,300
3,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4687959,756.069157620968,300
4,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.5041107,728.877440084231,300
5,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.3951768,711.624097249253,300
6,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4199221,758.524408892757,300
7,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4955644,725.027717596025,300
8,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4892973,763.678296759657,300
9,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.5021787,753.703846168337,300
10,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.3995733,794.394270095893,300
1,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4563875,752.23639846842,300
2,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4577309,779.492178059759,300
3,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4297025,756.069157620968,300
4,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4174247,728.877440084231,300
5,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4122602,711.624097249253,300
6,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4382619,758.524408892757,300
7,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4448773,725.027717596025,300
8,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4416383,763.678296759657,300
9,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4543827,753.703846168337,300
10,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4450534,794.394270095893,300
1,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7808095,819.305929593526,300
2,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7979076,837.833666496973,300
3,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8466121,801.517724454437,300
4,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7937322,810.256928860282,300
5,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8025347,806.252924586315,300
6,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7772718,782.065680248008,300
7,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7843657,765.028779987736,300
8,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7880536,760.968147271682,300
9,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8098537,854.904906809448,300
10,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8133993,797.682860957006,300
1,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7662293,819.305929593526,300
2,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8544771,837.833666496973,300
3,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8607717,801.517724454437,300
4,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8377322,810.256928860282,300
5,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8737053,806.252924586315,300
6,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8051612,782.065680248008,300
7,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8212593,765.028779987736,300
8,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7754358,760.968147271682,300
9,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8054032,854.904906809448,300
10,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.843689,797.682860957006,300
1,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7740763,819.305929593526,300
2,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8603712,837.833666496973,300
3,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8047896,801.517724454437,300
4,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7586805,810.256928860282,300
5,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8145596,806.252924586315,300
6,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7702135,782.065680248008,300
7,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8092193,765.028779987736,300
8,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.7671494,760.968147271682,300
9,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.8378329,854.904906809448,300
10,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,1,insert,4.781716,797.682860957006,300
1,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6004271,724.798391675245,300
2,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6554941,795.261903846836,300
3,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.7451012,756.194580164839,300
4,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6045756,704.692804023727,300
5,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6422545,751.296593617068,300
6,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6191631,764.548956524008,300
7,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6192256,801.95194438335,300
8,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.633753,776.065838132335,300
9,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6322185,763.892261495864,300
10,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6479255,726.50950573292,300
1,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.60708,724.798391675245,300
2,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6424405,795.261903846836,300
3,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6801866,756.194580164839,300
4,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.7274756,704.692804023727,300
5,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6311068,751.296593617068,300
6,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6343916,764.548956524008,300
7,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6426339,801.95194438335,300
8,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.7378633,776.065838132335,300
9,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6895993,763.892261495864,300
10,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6435039,726.50950573292,300
1,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6075272,724.798391675245,300
2,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6360312,795.261903846836,300
3,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6604835,756.194580164839,300
4,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6608239,704.692804023727,300
5,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6077401,751.296593617068,300
6,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6361679,764.548956524008,300
7,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6420545,801.95194438335,300
8,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6350463,776.065838132335,300
9,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.7040184,763.892261495864,300
10,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,1,insert,4.6937513,726.50950573292,300
1,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4831598,752.23639846842,300
2,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5537465,779.492178059759,300
3,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4857165,756.069157620968,300
4,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4170367,728.877440084231,300
5,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4806952,711.624097249253,300
6,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.499003,758.524408892757,300
7,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5228405,725.027717596025,300
8,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4554175,763.678296759657,300
9,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5137345,753.703846168337,300
10,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4631102,794.394270095893,300
1,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5180935,752.23639846842,300
2,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5426547,779.492178059759,300
3,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.5062166,756.069157620968,300
4,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4385862,728.877440084231,300
5,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4342504,711.624097249253,300
6,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4162322,758.524408892757,300
7,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4695497,725.027717596025,300
8,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4127541,763.678296759657,300
9,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4527113,753.703846168337,300
10,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4301846,794.394270095893,300
1,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4402819,752.23639846842,300
2,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4931351,779.492178059759,300
3,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4992216,756.069157620968,300
4,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4692415,728.877440084231,300
5,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4039721,711.624097249253,300
6,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4348224,758.524408892757,300
7,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4742465,725.027717596025,300
8,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4424763,763.678296759657,300
9,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4652183,753.703846168337,300
10,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,1,insert,4.4867117,794.394270095893,300
1,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0623172,783.050565774925,300
2,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0068866,775.770643838094,300
3,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9700811,794.709249835323,300
4,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9523162,833.937390692553,300
5,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0318276,810.104935599322,300
6,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0066344,781.835440523113,300
7,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9369372,836.97771451261,300
8,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0327813,816.958463412842,300
9,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9856593,824.248958930208,300
10,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9758554,761.869070178612,300
1,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.006795,783.050565774925,300
2,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.005972,775.770643838094,300
3,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9638563,794.709249835323,300
4,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0989537,833.937390692553,300
5,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0313248,810.104935599322,300
6,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9516109,781.835440523113,300
7,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9708558,836.97771451261,300
8,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0285954,816.958463412842,300
9,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9820091,824.248958930208,300
10,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.974377,761.869070178612,300
1,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0540703,783.050565774925,300
2,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0993751,775.770643838094,300
3,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0078547,794.709249835323,300
4,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0370375,833.937390692553,300
5,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,5.9736911,810.104935599322,300
6,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0347098,781.835440523113,300
7,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0209678,836.97771451261,300
8,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0287205,816.958463412842,300
9,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.108698,824.248958930208,300
10,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,1,insert,6.0089222,761.869070178612,300
1,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7595406,761.788766863506,300
2,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8250053,735.787784616103,300
3,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8405985,767.451787721737,300
4,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7719151,845.083923204126,300
5,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7266968,760.03452347815,300
6,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.6776364,813.265525128666,300
7,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7085973,742.674469267973,300
8,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7393561,730.397568148442,300
9,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7778783,781.660700159612,300
10,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.6423761,795.539624909657,300
1,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7224163,761.788766863506,300
2,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7370827,735.787784616103,300
3,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.800864,767.451787721737,300
4,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7886382,845.083923204126,300
5,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7828663,760.03452347815,300
6,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7387062,813.265525128666,300
7,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7943361,742.674469267973,300
8,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8135248,730.397568148442,300
9,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.816873,781.660700159612,300
10,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8011765,795.539624909657,300
1,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8479236,761.788766863506,300
2,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8844433,735.787784616103,300
3,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7993867,767.451787721737,300
4,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7719902,845.083923204126,300
5,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8558087,760.03452347815,300
6,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8127944,813.265525128666,300
7,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.778533,742.674469267973,300
8,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8380152,730.397568148442,300
9,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.8472959,781.660700159612,300
10,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,insert,5.7610203,795.539624909657,300
1,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5399739,839.673572956807,300
2,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.6504227,741.346556165852,300
3,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.6356977,753.767249947753,300
4,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5693919,785.944316918928,300
5,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5801552,743.798958873845,300
6,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5657821,747.612271712356,300
7,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5381303,772.072120398128,300
8,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5469953,809.185119340552,300
9,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5561866,739.616925942918,300
10,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.573279,783.523764816295,300
1,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.6269114,839.673572956807,300
2,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4805329,741.346556165852,300
3,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5703967,753.767249947753,300
4,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5740229,785.944316918928,300
5,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.497596,743.798958873845,300
6,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4628203,747.612271712356,300
7,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5434672,772.072120398128,300
8,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4973176,809.185119340552,300
9,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5501273,739.616925942918,300
10,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4718152,783.523764816295,300
1,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4897439,839.673572956807,300
2,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4943207,741.346556165852,300
3,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5408279,753.767249947753,300
4,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5771472,785.944316918928,300
5,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4422265,743.798958873845,300
6,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5176464,747.612271712356,300
7,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.4790913,772.072120398128,300
8,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5544284,809.185119340552,300
9,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5316385,739.616925942918,300
10,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,insert,5.5243948,783.523764816295,300
1,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0741218,783.050565774925,300
2,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9879924,775.770643838094,300
3,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9065039,794.709249835323,300
4,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0154248,833.937390692553,300
5,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9446768,810.104935599322,300
6,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.968997,781.835440523113,300
7,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0359355,836.97771451261,300
8,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0065687,816.958463412842,300
9,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9850926,824.248958930208,300
10,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9460688,761.869070178612,300
1,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0472413,783.050565774925,300
2,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.919797,775.770643838094,300
3,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9976323,794.709249835323,300
4,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9922246,833.937390692553,300
5,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9982084,810.104935599322,300
6,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9988875,781.835440523113,300
7,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0604298,836.97771451261,300
8,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9629686,816.958463412842,300
9,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0085194,824.248958930208,300
10,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.1208891,761.869070178612,300
1,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0300404,783.050565774925,300
2,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9994834,775.770643838094,300
3,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0003335,794.709249835323,300
4,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9893801,833.937390692553,300
5,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9652668,810.104935599322,300
6,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9646059,781.835440523113,300
7,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9546829,836.97771451261,300
8,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,5.9482196,816.958463412842,300
9,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0510655,824.248958930208,300
10,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,insert,6.0088938,761.869070178612,300
1,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8540064,761.788766863506,300
2,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8305449,735.787784616103,300
3,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8053305,767.451787721737,300
4,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7530897,845.083923204126,300
5,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8784521,760.03452347815,300
6,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8219461,813.265525128666,300
7,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8760936,742.674469267973,300
8,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8068177,730.397568148442,300
9,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7937515,781.660700159612,300
10,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7193249,795.539624909657,300
1,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.869438,761.788766863506,300
2,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8266277,735.787784616103,300
3,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7939217,767.451787721737,300
4,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7114512,845.083923204126,300
5,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7944061,760.03452347815,300
6,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8036664,813.265525128666,300
7,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8215746,742.674469267973,300
8,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7511684,730.397568148442,300
9,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7721889,781.660700159612,300
10,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7516596,795.539624909657,300
1,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8488211,761.788766863506,300
2,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.8279855,735.787784616103,300
3,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,insert,5.7369974,767.451787721737,300
